x1,x2,group_label
-0.7024239287653723,1.0503120237692434,B
-0.6442630595985128,1.0544206790002508,B
-2.4446840713061952,1.7799307515857592,B
1.1287026980815653,-0.6979533441923103,B
-0.2675649762669471,-0.6085859973685888,B
-0.18930132469207867,-0.6061934657574619,B
1.3885968193567066,-2.497659877426894,B
-0.9211197552400797,0.8962909724218479,B
-1.3206845654762795,2.280433184705325,B
-1.0093997334413467,1.7163816468083442,B
-0.9893081829601031,1.0493057480419192,B
0.2530871336090336,-0.6265922360105449,B
-1.1872488340507013,1.0647576267301173,B
0.2571219866489548,-1.609034602518764,B
0.9574139975740235,-1.484887261687599,B
-0.19397858241811727,2.016979953254283,B
0.13044522080532792,0.07970500782825272,B
-0.04729697319485693,1.0614089862174678,B
0.11161300444186273,1.3594200359741548,B
-0.5963807751042453,-0.6030993797717906,B
-2.115122642808132,1.4668495044418366,B
0.6551482128486477,-0.3232560105157254,B
-0.7955411417254474,1.1292931305899216,B
0.4683303421804076,-0.5764267587850574,B
-0.09461003941398427,-1.8142427441520224,B
-1.5936090360871416,1.6689446101770375,B
0.16085038227415027,-0.3210502363620399,B
0.42373640217200126,0.728915864290698,B
-0.9560926650546822,0.2857111809487711,B
1.3459745887305532,0.462531602562767,B
-0.7393666672331636,-0.24866107292538578,B
1.0539312444659537,-0.2826175465909002,B
0.5815869232244313,-1.3107109603622178,B
1.1780354358466856,-0.2575633435771487,B
0.263136103942128,-0.14329833503374725,B
0.8976346117789556,-0.899566036598115,B
0.3052680615314494,-0.50028385396013,B
-0.8819899292964255,1.760669827799819,B
0.2769008767305961,0.9661325905352209,B
-0.13237151436617128,-0.20222580012518931,B
-0.36723247041444307,-0.13901915674732868,B
1.2151960687367644,-1.131980770058557,B
-2.0497550936591376,0.31662374310547514,C
0.013584261085621052,-0.9177949636138303,C
-2.1696417180561784,0.23063594873886073,C
-0.25616781674383254,0.27927221062028124,C
1.4275122553957933,-1.885730300322239,C
-0.7617316548096329,-0.051001784089847124,C
0.14400545070106335,-0.13273862892058008,C
-0.3815021583858502,-1.0325932077836755,C
0.8092571384576223,1.0660008086959127,C
0.3424487377779644,-0.7238777253668094,C
1.1196853949162373,0.30690323967649635,C
-0.010707957434217777,-0.19005847273998733,C
1.2113693092006401,0.3988960160159084,C
0.19741180029231428,-0.14828272352146046,C
0.15616096081661993,-0.3295343040904659,C
-1.3065705657753766,0.17334750594396375,C
-1.840219913777295,0.9685577072242157,C
-0.0185434539352838,-0.016117261839023556,C
-1.2079798989848283,0.42167403912315093,C
0.29349536069130244,-0.14021705065750178,C
0.8874625640733804,0.19545690131534238,C
0.7129768331793371,0.9785423982549502,C
-0.9181889756294229,-0.22136046756938443,C
0.4055526706677056,-0.7523390894365399,C
0.54919390041812,-1.7951852572320957,C
1.7044716181136217,-0.6793162316433168,C
-0.7291720911686039,-0.2343082100930865,C
-1.5532174426727505,0.24885849346618216,C
-0.3720195042781395,-1.2434628385354989,C
-1.5194641991906812,0.4607802341874965,C
1.0564619497188326,0.3005013106855863,C
-0.1469200142588979,1.8214610505045026,C
0.06841367319172686,-0.8913158085945412,C
1.2069188137654068,0.32871270439949996,C
0.3439455768136624,-0.10093218555561197,C
1.6357798845944462,-1.9917527475907006,C
1.0888067515636188,0.05462725719546002,C
1.052456773970603,-0.5170448879413105,C
0.36505231195114657,-0.4154783532530691,C
-0.07625340260249311,-0.4752845507478247,C
1.3031942050523815,0.8380295759530549,C
2.5499256585560888,0.27668456597424806,C
1.573778477136367,-0.9849648678378935,C
-1.5277754984066985,-0.12115777567519048,C
0.19172909849975475,-0.08546973288683654,C
0.890095836658497,-0.15575073735906203,C
0.04772789306841391,-0.4367388974366128,C
-0.8751172452853161,-0.43732661542713436,C
1.5182353921928864,-1.4802186460158309,C
0.3188819468344432,-0.9769125848367297,C
0.003266130907475906,0.4339283997879949,C
0.6798788140715801,0.7912541554004049,C
-0.41349419739171184,-0.13031158309549234,D
0.25950528787912486,-0.3849811470373018,D
2.1696362614872693,-0.21648342164898926,D
1.2713607913331888,1.3528162329088445,D
0.5522422434386601,-0.4162957430204397,D
-0.315509929723653,-0.7837098545652423,D
0.7067342219468327,1.6653058280876747,D
-0.5791288475448749,-0.6090335568993385,D
-0.6586280819695114,0.4459650931114641,D
0.4867084987635244,0.6121073220115356,D
0.8680434930597507,0.34798386070776816,D
-0.16791822526238542,-1.2358824198454945,D
-0.45254475371649994,0.21162160582611478,D
0.7271361557996949,0.5754597741654279,D
-0.2563343384980517,-1.0787441114353633,D
1.395982351597878,0.12885123304449597,D
-0.27651550834304695,-0.6163391765589958,D
0.529338096490225,0.6138140551172164,D
0.782505060605612,-1.3875328641594966,D
-0.8906279958325799,1.014020763749875,D
0.12476905498582797,-0.9101404824672241,D
0.023603386733900944,1.0696787274171542,D
-0.7722975307312525,0.12343764720711398,D
0.8146062862457204,-0.9787949403078566,D
-1.0089140747115286,-0.03379488438291406,D
0.2840503420591114,-1.3726220000376985,D
-1.2137622931092378,-1.8198113847404418,D
-0.3041016570609496,0.021025443839514546,D
0.12270758717597349,-0.4112475330680825,D
0.4962117515914397,0.19684131338831853,D
0.6016666626992582,-1.1213052989607186,D
0.33336595384345513,-0.04350350927307095,D
0.025859690091980858,0.8043364068328998,D
-0.5981101485348542,-1.149284872667284,D
-0.671383660281748,0.9851324720415184,D
-1.3362046382730612,0.47735344374825533,D
-0.14641025173683148,0.26335836746943914,D
1.122812966147079,0.38198702051026295,D
2.0012509598654122,0.7634647804387947,D
-0.05957794883573309,-0.08331630198879823,D
0.7069699018982899,-0.799646933912601,D
-0.7943277172456149,-1.066005611971349,D
-0.14491334377615722,-0.90473835495450206,D
-0.8570144746835422,1.4425886707816828,D
-0.25078643687091134,0.18563848705426939,D
-1.0584607462729216,0.38449498008293176,D
1.9183720363147336,-0.48372436726205603,D
0.6054523273755903,1.5382323998802487,D
1.4557045702777747,-1.4660075955045984,D
-0.1736398646748915,1.1648394782812586,D
1.0436459475417235,-0.8537606556635762,D
-1.1049921972754317,1.47117366660629,D
-0.5804466336511354,-1.4547194595468809,E
-0.6305574956533719,0.33766393255091043,E
-0.6679896592722214,1.56963772565421,E
0.48266578059046256,-1.2744518059783825,E
-0.20948336937725728,0.5490906649680157,E
-1.3214527314383406,-2.428532125185783,E
-0.4522020466823157,1.6227115897380502,E
1.172074193927997,-0.613989692493949,E
0.8925212475481465,0.18528239236865224,E
-0.6796629422567027,1.1862692706609401,E
1.100850048827506,-0.928547426791722,E
-0.8680897749094856,-0.3140317016410627,E
0.6345920225748809,-0.5867053568779239,E
-0.46266465572184856,0.17194962803292843,E
0.0382551549025239,0.2556873907770928,E
0.9700432483031899,0.11950486234889646,E
-1.2853121068055091,-0.3365564044263903,E
-0.45879304398239107,-0.3795390378038481,E
-0.7758368524825312,-1.29361426462139,E
-1.7129817495850617,0.5451337265121777,E
3.5799069294593417,0.7845125085986151,E
-0.13432995395777383,0.5106184971025428,E
-1.077875755233591,-1.0919564061279194,E
-0.1662292118304709,1.4652153969548052,E
0.8345908001634279,0.9372444292819984,E
-1.4233326570360398,0.6775851736337921,E
1.2119181159991426,-0.2728249848065891,E
-0.5000893700010641,2.2297166260234023,E
0.07445518565964226,-0.14526044385857395,E
-0.09355741878130375,1.1194685698580396,E
-1.254969295724621,-1.4176495900758914,E
0.15469243799047389,0.7970633998325334,E
0.8679848051544834,0.9175431895220107,E
0.17481326834151964,-0.2353095844242377,E
-0.21873497295405628,0.47403574677863014,E
-1.4358983543256931,-0.3783897928165748,E
-1.2158806057955323,0.10350308071200509,E
-0.9644702177772746,-1.2610285183296475,E
0.6921197230910356,1.228883889301978,E
0.6694455225144126,-1.1909412692396595,E
1.3377362267784227,0.7335251661368295,E
1.4820203205523133,0.37919083525925523,E
-1.7727807724420899,0.1525616242565323,E
-1.2364243366299967,0.4102460568876323,E
0.3460962693575875,-0.9980321112614641,E
-0.16999415258880254,-0.4510392110732817,E
0.2816447315176699,-0.6840373706425561,E
-0.6901736700240216,-0.7420844353240544,E
-0.10199465844402417,-0.009861275878300817,E
-0.18315775304368723,0.020571473262869427,E
0.8055337921180188,0.04220956845798318,E
1.4563698905845897,0.13583187009496533,E
0.5651590355099766,-0.45026286293555595,F
-1.9450865227214693,-1.2676176363163967,F
-1.0558348811496387,-0.49412346346650843,F
1.8621035416873655,0.5331983282054504,F
-0.045109278426780614,-0.17379215999179726,F
0.19101811008396496,0.4550480623449089,F
2.0220008548995665,0.5649975880039154,F
-0.07802279995518785,0.04923281358445111,F
1.5768147736963793,1.4227691002140304,F
0.6748908451570843,1.2610196268207607,F
1.8769766311746778,0.24509498741695912,F
0.5443801161336864,-0.880148696888965,F
1.1980971410594232,-0.6303268809623948,F
1.3614497825091478,-1.5446961816540157,F
-0.1235689954253468,0.4753799399341615,F
1.4061590973183837,0.9440672874025448,F
-0.7378397845024067,-1.308037979944217,F
0.5182007260662248,-0.9278533188570534,F
-0.5794333391459989,-0.841634611378901,F
1.1885309668604558,-0.5559248373417165,F
-0.7596519028328306,-1.6905844734146944,F
-0.5295140742886629,0.6376593102410485,F
1.3369630330454831,1.5927786347758688,F
2.0544127858841916,0.9920522219250949,F
-1.7681447855356542,-0.8786243211210132,F
-0.4680786150988281,-1.247562134602032,F
0.3878343629610785,-0.002328345527113751,F
0.5074260200306246,-0.511856946417983,F
0.256470406231034,-0.5360310776715362,F
-0.38951228307770147,-0.22396859302408179,F
0.5610240304620281,1.7735894977266513,F
-0.08410861876684744,-0.6805746492447129,F
1.2625293387119234,-0.36230035072794325,F
-0.6830173550644015,-0.723628733288553,F
-0.5069690515272718,-2.661453487708674,F
-0.31639876709067133,-0.6500490390296345,F
0.09510628587055474,-0.30344100148804104,F
0.790924398196633,0.25451412601782336,F
-1.3399972895855417,-0.7919174638422137,F
-1.0895282403897095,0.5205304816799313,F
-1.249233196688793,-0.6943755747497011,F
0.0819555662466066,-1.212681209700869,F
-1.5584631226642247,0.3016005562522247,F
-0.24494717469138577,-0.9218359724286875,F
0.7947790058693924,-1.4612746536784729,F
-0.13842522277327624,-0.04128137138550559,F
-0.8863937095305504,0.25318804736330336,F
-0.6791468069782558,0.28045035441059113,F
-1.208969759892041,-0.44006483131970364,F
0.581615806766553,-0.18868312893902595,F
0.55799559872039,-0.2516404442397796,F
0.3008611426835014,0.6714153033590975,F
-1.24165943024508,0.042000791189578335,G
-1.6006172608539533,-0.4987680584948829,G
0.08562818360958524,0.8747963992122386,G
-0.2411517190373007,0.7892543473848366,G
0.45135790144516696,-0.6839467818337763,G
0.30899297085027444,1.2338356021307346,G
-0.39760595647961533,-0.06566882908468125,G
-0.9915715420582254,0.49344366724072747,G
0.15595188699847126,0.4039872813791733,G
0.2025007237108263,0.019976752165574346,G
-0.6952190392467803,-1.7884874604820968,G
0.38394839472586173,-0.16505156770766116,G
-0.5062192491621468,0.04269866705547909,G
0.506461406519648,-0.3364153286081941,G
-0.26552631175139885,-1.6285622738696905,G
0.26118057556913465,-0.6832591635085866,G
-0.042881391123944956,0.7931410194635138,G
1.5162401821689804,1.436857503356389,G
-1.03666415451793,-0.06882048130292279,G
0.7574569081893434,0.6330297795196189,G
-1.222989349572248,-1.0372004728271043,G
-0.45740464489007027,-0.9377883476024594,G
0.9736756815001347,0.3626606056727396,G
-1.2630597500823852,-1.6915026075785775,G
-0.04925763494629191,0.054154817207680485,G
0.31200711300291445,-1.0803905225343482,G
0.134440968850132,0.41069927392760885,G
0.4446258672940232,-0.18101564689377422,G
0.8610018641232169,1.6543243683048532,G
0.30712289664420184,0.07201394290138473,G
-1.418917000291165,-0.8009661271822541,G
-0.9734927017124405,-0.07656386408787441,G
-1.2987447715722253,-2.090256057008347,G
-0.3975398383240163,0.023890058936398312,G
-1.1125746092297515,-2.312919844318875,G
-0.8733267387552939,-2.5818360886123357,G
1.119805528524436,1.0775016775866886,G
0.587008943673474,0.13984594630822922,G
-0.5855182212552013,0.03178345983420655,G
0.7504541194155355,1.2222705912829586,G
-0.2766643630789243,0.713581609455737,G
2.133440620911144,1.1335397019702163,G
0.4226306519215573,-0.9142259663732755,G
0.8085636833137329,0.6674491243268916,G
0.20153384496137583,0.1013069500030731,G
-0.9758904898654017,-0.7571018810433285,G
-2.80501252403099,-2.404659507269742,G
-0.33128571961268327,-0.11129327724258493,G
-1.8257094538234881,-0.7093584585553139,G
0.31837065810514564,-1.4386346846092533,G
1.5934904004640975,1.8337439211181068,G
-0.014447931081813525,0.6169247272923924,G
0.7537159822236865,1.2573805337714132,H
0.6874581183774963,0.42839117867831245,H
1.393878922973062,0.3965468673014433,H
-0.7788731756117031,-1.7455006580848342,H
-1.9496082763853053,-2.6646794302500876,H
-0.9994476696165944,-1.6543385082177775,H
1.1293694296233543,-0.006190368638557708,H
1.5658223941370957,0.850526735658677,H
0.5720751720267986,-0.6479648862047412,H
0.17036231589606637,0.3179294069692744,H
-1.4922542031028314,-1.1116990214501965,H
0.7035989891750851,0.38456498702671893,H
0.6661727992575734,-0.13576063313907072,H
-2.04512626958216,-2.397534923357628,H
1.6640242506134533,-0.19996778137203441,H
0.8951230155176402,0.6903366475604782,H
0.8290557384346662,1.1602664318724814,H
-0.13869012319335783,-0.7497549584249891,H
-0.7268218134463506,-0.6154957182664827,H
-0.7886770645763905,-0.19685655375139216,H
0.7434472314148087,0.6537850502252415,H
-1.4741974109816083,-1.4563367761841157,H
-1.6288444789502443,-1.014822904131531,H
0.9681319536367283,-0.13411591322800653,H
-0.16447539738293923,0.4757047756106594,H
-0.3823757454524719,-0.11221702650977511,H
-0.2366314425656501,-1.192674899272862,H
0.34885236914366446,1.2391210441593745,H
-1.1804955451167196,-0.8788286860660987,H
-1.7078832489767246,-1.7232978008563051,H
0.3364999573827783,0.31130275104685473,H
0.7372738970487577,0.26817007086089195,H
0.5927953059579154,-0.20779145113877068,H
-0.2965441902759727,-1.0974843903956757,H
-1.144192911993351,0.07678794566242564,H
-0.06660778504668918,0.5141898100945852,H
-0.5082090301089678,-0.6860448527402999,H
-1.1274754203286703,-1.1735005010401236,H
0.3500412509349416,0.18671403471680986,H
-1.4028371922196785,-0.6219073886567361,H
-0.2767607375482306,-0.618847061019474,H
-0.484463382123749,0.04504547692581712,H
1.193438510686355,0.007430466901246047,H
0.8298959107925382,0.008512212851551682,H
-2.264120719140948,-2.3590537539030425,H
0.14319637616854825,1.0113469197917855,H
0.03332765604853051,0.15306382365859966,H
1.1436302371697684,0.4878793309939374,H
-1.3410051082478631,-1.0598730997906816,H
1.565510749276226,0.46409556294060583,H
-0.7945448022437558,-0.1524931233737195,H
-0.2907494751055266,-0.36070696424594473,H
