x1,x2,x3,x4,y
-1.7142857142857144,-0.4285714285714288,2,A,5.651036903326462
-1.7142857142857144,0.8571428571428568,1,D,-13.39841855633544
1.7142857142857144,0.4285714285714284,3,D,1.9241486174534161
3,-1.7142857142857144,3,D,-29.467955813319026
-0.8571428571428572,0,3,B,-1.3663337502364032
1.2857142857142856,3,1,C,26.42492202712851
-2.142857142857143,3,2,C,-51.76446826346765
0.4285714285714284,-2.5714285714285716,1,D,-23.32143277193573
-0.8571428571428572,0.4285714285714284,1,C,-5.723449452099406
-0.8571428571428572,3,2,D,-2.9057743768898874
-2.5714285714285716,-1.7142857142857144,2,A,20.205123443592413
-2.5714285714285716,3,2,A,-39.06813210598033
2.571428571428571,2.1428571428571423,1,D,39.62447527084302
0.8571428571428568,2.571428571428571,2,D,26.516368605171436
0,0.4285714285714284,1,D,-2.5569806729940456
-2.5714285714285716,-0.4285714285714288,2,C,9.640549569286222
2.1428571428571423,0.8571428571428568,1,B,0.37829221056774376
-2.142857142857143,0.8571428571428568,3,D,-14.647438416737476
-1.7142857142857144,-1.7142857142857144,3,B,-1.6297729613833938
2.1428571428571423,3,2,D,47.545990501519604
0,2.571428571428571,1,A,-2.7312160398117875
-1.2857142857142858,0,2,D,-3.9919831427901205
-0.8571428571428572,-1.2857142857142858,3,A,2.5397706628015593
-1.2857142857142858,0.4285714285714284,2,C,-3.206887195212362
-3,-0.4285714285714288,3,C,9.047064992145613
2.1428571428571423,3,3,B,-9.585457278904787
2.571428571428571,-0.8571428571428572,3,D,-12.980065915969574
-0.8571428571428572,0,1,A,-2.1295738977295646
2.571428571428571,-2.142857142857143,2,D,-34.80737805994286
2.1428571428571423,1.2857142857142856,3,B,-5.747639276977861
-1.2857142857142858,-0.8571428571428572,3,A,3.5662838257884064
0.8571428571428568,-2.5714285714285716,3,D,-27.551839271125065
2.1428571428571423,2.571428571428571,3,C,36.535450885903245
0.8571428571428568,-0.8571428571428572,2,D,-7.584267100345253
0.8571428571428568,-2.5714285714285716,1,B,1.7806368600766929
3,-0.8571428571428572,3,B,2.625532306280618
-1.2857142857142858,1.2857142857142856,1,C,-14.214512270209006
-2.5714285714285716,2.1428571428571423,1,B,2.8114345596000567
-2.5714285714285716,-1.7142857142857144,2,D,9.70962048771399
-1.2857142857142858,2.571428571428571,3,C,-23.929093869961335
-0.8571428571428572,1.2857142857142856,2,B,1.4270180782160944
2.571428571428571,-2.142857142857143,2,C,-28.884660433238288
0.8571428571428568,-1.7142857142857144,2,C,0.9040387208453433
-3,2.571428571428571,3,C,-67.70987910301831
2.571428571428571,0.4285714285714284,3,B,-5.547986781814294
-3,0.4285714285714284,1,C,-11.667867165125186
1.7142857142857144,-2.5714285714285716,2,D,-33.608519025019966
1.2857142857142856,2.571428571428571,3,A,13.56397412003719
0.4285714285714284,2.571428571428571,2,D,14.488522234337847
-0.8571428571428572,3,2,B,6.215773542168614
-1.7142857142857144,3,2,D,-19.673936627985167
-0.4285714285714288,0.4285714285714284,1,D,-6.289422642130668
-1.2857142857142858,2.571428571428571,1,D,-12.417677575672341
2.571428571428571,0.4285714285714284,3,D,4.569866114310888
0.4285714285714284,-3,3,C,3.7514567398286984
-1.2857142857142858,-3,1,B,-4.485080945760542
3,-3,1,B,4.770047644463589
-0.8571428571428572,1.7142857142857144,3,B,-1.705732032291944
1.2857142857142856,-2.142857142857143,3,B,-0.6601643827080603
2.1428571428571423,-0.8571428571428572,1,B,-4.241358521982664
0,3,2,D,14.647556707988803
-1.7142857142857144,-2.5714285714285716,3,A,21.239123207437704
2.1428571428571423,0.8571428571428568,2,C,18.6689256473292
2.571428571428571,2.1428571428571423,3,A,24.66387283540374
3,0.8571428571428568,1,B,0.6621912686801323
1.7142857142857144,-2.5714285714285716,3,B,1.8312741870323432
3,-2.142857142857143,1,D,-38.518569261277854
0.8571428571428568,0.4285714285714284,3,A,1.546616349129792
-2.142857142857143,-2.142857142857143,3,A,19.58871645251601
-2.5714285714285716,2.1428571428571423,2,C,-41.89239793296515
0.4285714285714284,1.2857142857142856,1,D,4.758441783133236
-0.8571428571428572,-1.2857142857142858,3,C,10.695944599039928
-1.2857142857142858,-0.4285714285714288,3,B,-3.989863740846541
2.1428571428571423,-2.5714285714285716,3,B,3.7587539383578634
3,2.571428571428571,2,B,-10.016166370556808
0.4285714285714284,0.8571428571428568,3,B,-5.159293932689163
-0.4285714285714288,-2.5714285714285716,1,D,-11.632133799152797
0.8571428571428568,3,2,B,-0.5685699678125329
-1.7142857142857144,-0.8571428571428572,1,D,-4.862869184692038
2.1428571428571423,-1.7142857142857144,3,C,-18.49020046861029
-2.5714285714285716,-0.8571428571428572,3,C,16.04979273686097
-2.142857142857143,-2.5714285714285716,2,C,51.27783708544325
-1.7142857142857144,-0.4285714285714288,1,C,8.032615131593262
-0.4285714285714288,-1.2857142857142858,1,D,-11.388303794794304
1.7142857142857144,2.1428571428571423,1,C,25.708171228627073
0.8571428571428568,3,3,C,11.151694991084792
-0.8571428571428572,1.2857142857142856,1,A,-11.808949232430397
1.2857142857142856,0.8571428571428568,3,C,7.6573455868370495
-0.4285714285714288,0,3,D,-1.1499564362522028
0.4285714285714284,2.1428571428571423,3,A,2.3009000822733916
1.7142857142857144,0,3,B,-3.395788195365505
-2.5714285714285716,1.7142857142857144,2,B,2.305542290325323
-2.5714285714285716,-2.5714285714285716,2,B,-2.542082505693381
0,2.1428571428571423,1,C,-3.4339052233882423
-3,-0.8571428571428572,2,C,23.565953969872584
1.7142857142857144,0.8571428571428568,1,C,14.234839617608737
-0.8571428571428572,0.4285714285714284,2,C,5.575513006916146
-2.5714285714285716,2.1428571428571423,1,D,-28.46762734247512
-1.7142857142857144,2.1428571428571423,3,D,-19.64602850303451
2.1428571428571423,3,1,B,-12.124924262247701
1.7142857142857144,0.4285714285714284,2,B,-1.1716429836683782
0.8571428571428568,0.4285714285714284,1,A,0.18657861172925894
0.8571428571428568,-2.5714285714285716,2,B,0.7949891832478011
-3,2.571428571428571,1,B,7.105519565748191
0.4285714285714284,1.7142857142857144,1,B,-5.288002241061978
1.7142857142857144,-2.5714285714285716,1,D,-32.88962105569545
-2.142857142857143,-0.8571428571428572,1,B,-3.0168578766548912
-0.8571428571428572,-0.8571428571428572,2,B,-1.9025228066407003
-0.4285714285714288,3,2,C,-13.414438255687948
0.4285714285714284,0.8571428571428568,2,C,2.2975336175218084
1.7142857142857144,3,2,A,24.464054492886568
3,-1.7142857142857144,3,C,-29.86139380423149
2.571428571428571,-0.4285714285714288,1,B,-1.7459395407765745
-1.2857142857142858,1.7142857142857144,3,B,-3.772781286656393
-0.4285714285714288,-3,3,A,1.5539250426412083
1.2857142857142856,0,3,D,-3.5369665546778
0,2.571428571428571,2,A,4.038030561012408
1.7142857142857144,-0.4285714285714288,1,B,-1.2674106657776991
0.8571428571428568,3,1,C,15.431634570587773
2.571428571428571,3,3,C,53.03637185333468
-1.2857142857142858,-0.4285714285714288,1,D,-8.376380599056702
-2.142857142857143,-3,3,B,-8.06930832216429
0,-2.142857142857143,2,B,-1.004890203004417
-2.142857142857143,-1.7142857142857144,2,A,17.826024549989967
-0.8571428571428572,-1.7142857142857144,2,C,17.463410738818816
0.8571428571428568,0,3,D,-4.454238934764218
-0.4285714285714288,0.8571428571428568,1,A,-1.704343506393721
2.1428571428571423,1.7142857142857144,1,A,14.874966475850192
-2.142857142857143,-3,1,A,24.472410716716844
3,2.571428571428571,1,D,49.5054576038219
-0.4285714285714288,0.8571428571428568,3,D,-0.08975155775316335
-1.7142857142857144,-2.5714285714285716,2,D,3.2829392475413903
2.1428571428571423,-0.4285714285714288,2,B,-0.03493738130076582
0.4285714285714284,-0.4285714285714288,2,A,-0.08852039488046404
2.571428571428571,-1.2857142857142858,2,B,3.2530751731257195
0.4285714285714284,-3,3,A,-11.002696882784681
-1.2857142857142858,-2.142857142857143,2,D,-4.840969212214327
0.8571428571428568,-2.5714285714285716,3,C,-10.148618318983472
-0.8571428571428572,1.7142857142857144,1,A,-9.044777363685858
-1.7142857142857144,-1.7142857142857144,1,B,-2.8392657637505643
1.2857142857142856,3,2,D,33.229557851850906
-2.142857142857143,-0.4285714285714288,2,A,4.541992031785021
2.1428571428571423,2.1428571428571423,3,A,18.809290288616076
-1.2857142857142858,-2.142857142857143,3,D,-6.747499684410258
1.7142857142857144,-1.2857142857142858,2,D,-17.23584994790591
-2.5714285714285716,-3,2,D,16.826293130583984
2.1428571428571423,2.571428571428571,2,D,37.819937114231
-1.7142857142857144,-0.8571428571428572,2,A,9.40392456414062
-1.2857142857142858,0.4285714285714284,3,C,-7.944006903032173
-0.8571428571428572,0.8571428571428568,2,A,-7.118617582237111
-2.5714285714285716,0,2,A,1.0561459765243428
-1.7142857142857144,0.4285714285714284,1,B,-5.2185965094533735
0.4285714285714284,-2.142857142857143,2,C,0.09757137297665608
-1.7142857142857144,-2.142857142857143,1,A,14.93832263569847
1.7142857142857144,-0.8571428571428572,3,B,3.641567735661714
-0.8571428571428572,0.4285714285714284,3,B,-0.8364401931965062
-2.5714285714285716,-1.2857142857142858,3,B,-6.35217276701659
2.571428571428571,1.2857142857142856,1,A,16.756854103010465
-1.2857142857142858,0.8571428571428568,3,C,-9.259575479367388
-1.2857142857142858,-0.4285714285714288,2,B,-1.126545855136597
-0.4285714285714288,0,3,B,-0.3470259598716223
1.2857142857142856,1.7142857142857144,2,C,16.42184672052248
3,0.8571428571428568,3,A,9.798193898356885
-1.2857142857142858,0.8571428571428568,2,A,-4.049373019053077
-1.2857142857142858,3,3,A,-21.563000421254507
0,-1.7142857142857144,1,C,8.211384233228038
-0.8571428571428572,-1.7142857142857144,2,B,2.392091187799093
-2.142857142857143,-3,1,B,-4.705665365869448
-3,-0.4285714285714288,2,A,8.081562026093348
-1.2857142857142858,-0.4285714285714288,1,B,1.8427471596625566
-0.4285714285714288,0.8571428571428568,3,A,2.089270005180448
1.2857142857142856,-0.8571428571428572,1,D,-10.14226190717981
-0.4285714285714288,2.571428571428571,3,D,-2.6584180261681607
1.2857142857142856,2.571428571428571,2,C,22.61555841144618
1.2857142857142856,-2.5714285714285716,2,A,-15.440685306333073
-2.142857142857143,0.4285714285714284,2,D,-11.907396052181731
0.8571428571428568,1.7142857142857144,2,A,7.235473623780019
-0.8571428571428572,3,2,A,-10.514509239309753
-3,0,2,A,-2.37302658711058
0.4285714285714284,1.7142857142857144,3,B,-10.977036126343425
0.8571428571428568,1.2857142857142856,3,C,2.998706701579101
-2.5714285714285716,3,1,C,-60.706811147280064
-1.7142857142857144,1.7142857142857144,3,A,-17.340757085777856
-2.5714285714285716,-2.5714285714285716,2,C,54.980524159582565
2.571428571428571,-2.142857142857143,3,A,-34.66547076439435
1.7142857142857144,2.571428571428571,1,A,22.6079021540415
-0.8571428571428572,0,1,B,-1.2705792420135542
0.8571428571428568,1.7142857142857144,3,D,8.645927676499296
0,-1.2857142857142858,3,B,-0.28784923054957745
1.2857142857142856,-3,1,A,-25.160414874660475
-0.8571428571428572,-0.8571428571428572,1,C,7.531667448292144
-0.4285714285714288,1.2857142857142856,1,D,-1.8478372672781438
-2.5714285714285716,0,1,D,-11.111523429261025
-0.4285714285714288,3,2,A,-2.564188803430619
1.7142857142857144,2.571428571428571,3,D,29.32580863140543
3,2.1428571428571423,3,B,-5.907920165782612
0.8571428571428568,0,1,D,-4.033317805515211
0.4285714285714284,0,2,C,-0.5086294521471979
0,1.2857142857142856,2,D,4.513949822109895
2.571428571428571,2.1428571428571423,1,B,-16.226236745342593
-3,0.4285714285714284,1,B,3.2974704921700706
-1.2857142857142858,1.7142857142857144,2,C,-17.68494805331033
3,0.8571428571428568,2,A,13.75508327954019
-1.7142857142857144,-1.2857142857142858,2,D,-2.14074283700884
-1.2857142857142858,1.7142857142857144,2,A,-12.244040098325264
1.7142857142857144,2.1428571428571423,2,C,28.89954442057347
-0.4285714285714288,0.8571428571428568,2,D,0.7340814975926855
-0.4285714285714288,1.2857142857142856,3,B,-1.987522075944122
-2.5714285714285716,-0.8571428571428572,1,A,7.372070572433913
3,0.4285714285714284,1,B,-5.393524606301081
-0.8571428571428572,2.1428571428571423,3,D,-8.010280272625518
3,-3,3,D,-59.42209715105867
2.571428571428571,-1.7142857142857144,2,B,5.729937278890655
0,3,2,B,0.7632144169534405
-2.5714285714285716,-0.8571428571428572,1,B,-1.3260915171776058
0.8571428571428568,-2.142857142857143,1,D,-22.375794962162608
2.571428571428571,2.571428571428571,1,D,43.151528321792185
-1.2857142857142858,1.2857142857142856,2,C,-14.390439355258282
1.7142857142857144,0,1,B,-1.9976960433802207
-3,1.7142857142857144,3,A,-27.38592458244975
1.7142857142857144,0.8571428571428568,2,D,17.492979237073676
-0.4285714285714288,-1.2857142857142858,3,A,-1.89102761572446
-3,-1.7142857142857144,1,B,-3.539095412604847
-3,1.2857142857142856,1,B,0.3030663158890414
-0.8571428571428572,-1.2857142857142858,2,B,-1.7647510468290761
-0.8571428571428572,-1.2857142857142858,1,D,-7.083680474785417
-2.142857142857143,-2.142857142857143,1,C,36.33654475745223
-1.2857142857142858,1.7142857142857144,2,B,2.3703033696394096
0.8571428571428568,0.4285714285714284,1,C,3.6113957598208533
-2.142857142857143,-3,2,B,-1.63441253594929
1.2857142857142856,-0.4285714285714288,1,B,-0.6401353992564907
-2.142857142857143,-1.2857142857142858,3,C,21.57433939431931
0.4285714285714284,-3,2,C,3.4514808259759335
-2.5714285714285716,0,3,C,3.6576238284367353
-0.8571428571428572,0.8571428571428568,2,B,-1.0901291006923517
0.8571428571428568,-0.4285714285714288,2,D,-3.9971725225262507
3,-0.4285714285714288,2,D,-2.4465793412275723
0,-3,2,B,0.8554650634135477
1.2857142857142856,-2.142857142857143,1,C,-8.024920273708975
1.2857142857142856,-0.8571428571428572,3,D,-11.510815881756718
0.4285714285714284,-3,3,D,-25.052532994768573
2.1428571428571423,-0.4285714285714288,1,D,-3.420891528272631
1.2857142857142856,1.7142857142857144,1,A,8.814681324118554
-1.7142857142857144,3,1,C,-43.41747789061138
3,2.571428571428571,1,C,54.58199522113364
0.8571428571428568,-2.142857142857143,2,A,-10.08440985327295
1.7142857142857144,-1.2857142857142858,1,C,-7.796144556189851
-0.8571428571428572,-1.7142857142857144,1,D,-8.06449940610714
-1.7142857142857144,-0.4285714285714288,1,A,4.933860758920515
2.571428571428571,2.571428571428571,1,A,29.51862920046042
0.4285714285714284,2.571428571428571,2,C,5.380563700510544
-1.2857142857142858,-1.2857142857142858,1,A,7.617699145615472
1.7142857142857144,-0.4285714285714288,2,D,-4.567270789768933
-2.5714285714285716,1.7142857142857144,3,C,-39.1589809329739
-0.4285714285714288,0,2,A,1.556740113717194
1.2857142857142856,0.4285714285714284,1,A,-1.1035098505175158
-2.142857142857143,-0.8571428571428572,2,C,15.673345414643276
1.7142857142857144,-0.8571428571428572,3,C,-7.613902252992681
-1.7142857142857144,1.2857142857142856,3,C,-19.54717237482091
0.4285714285714284,-1.2857142857142858,1,D,-13.643991649138608
-1.7142857142857144,-2.142857142857143,3,B,-2.00131265678039
-1.2857142857142858,-1.2857142857142858,3,C,16.56464413914747
-2.5714285714285716,2.1428571428571423,2,D,-25.80423649491144
1.2857142857142856,0.4285714285714284,1,D,1.263974746830085
2.1428571428571423,2.571428571428571,1,C,37.68278987688181
2.571428571428571,1.2857142857142856,2,B,-4.355268606083178
-2.5714285714285716,0.4285714285714284,2,C,-11.481813736415477
1.7142857142857144,-1.2857142857142858,1,D,-18.27203585128799
0.8571428571428568,-1.2857142857142858,3,D,-14.922637177803638
-1.2857142857142858,-1.7142857142857144,1,B,-6.322117437962516
-0.8571428571428572,0,3,D,-9.125267418317422
-3,-1.7142857142857144,3,B,-5.482331557151557
0,-2.142857142857143,3,D,-16.471972922362383
-2.5714285714285716,-2.142857142857143,1,C,43.535846378172955
-2.142857142857143,0,1,A,-2.4474861626622912
1.2857142857142856,-0.4285714285714288,1,D,-5.654997637425111
3,-3,2,C,-53.880559957846074
0.4285714285714284,-2.5714285714285716,2,A,-5.864599964270725
-0.4285714285714288,-2.5714285714285716,3,C,16.418809446799465
0,-0.8571428571428572,2,A,-0.15849819412295263
-2.142857142857143,-1.7142857142857144,3,C,34.12211574739519
-2.5714285714285716,2.571428571428571,1,B,2.6754148224073884
1.7142857142857144,1.2857142857142856,3,A,6.59840181642999
-0.4285714285714288,2.1428571428571423,2,B,-3.4726455467955395
0.8571428571428568,-3,2,D,-28.91227660425565
-0.4285714285714288,-1.2857142857142858,3,D,-11.682072731595461
-2.142857142857143,1.2857142857142856,1,B,-0.28685941302185114
-1.7142857142857144,0.8571428571428568,2,C,-16.093773535685386
0.4285714285714284,-1.2857142857142858,1,C,4.527810043912291
-2.142857142857143,-2.5714285714285716,3,A,23.590424964659217
0.4285714285714284,3,2,B,-2.9334937791993814
1.2857142857142856,-2.5714285714285716,2,B,2.8351364141743085
-0.8571428571428572,-0.4285714285714288,3,D,-6.899459690260819
-1.7142857142857144,-3,2,C,47.22815953693943
3,-0.8571428571428572,2,A,-8.164051231173618
-0.8571428571428572,-2.5714285714285716,2,A,8.919015756698254
1.2857142857142856,-1.2857142857142858,1,B,0.5557298790616008
1.2857142857142856,-3,3,A,-22.671853118868107
-2.142857142857143,-2.5714285714285716,1,B,-6.696869082758532
0.4285714285714284,-0.8571428571428572,3,C,0.6145251455055513
-1.2857142857142858,-0.4285714285714288,3,A,-1.594233291471234
-3,-2.142857142857143,1,D,9.730287139698497
-1.2857142857142858,2.571428571428571,3,D,-9.586949311507396
0,1.7142857142857144,1,B,-5.204569347548409
-2.5714285714285716,-1.2857142857142858,2,A,14.390734397077612
-2.142857142857143,2.571428571428571,1,C,-45.18456603635388
-1.2857142857142858,-3,1,D,-2.8029464871258787
-0.4285714285714288,2.1428571428571423,2,C,-9.297962480079203
2.1428571428571423,2.571428571428571,1,B,-7.244254021136353
-2.5714285714285716,-0.4285714285714288,3,A,-0.9968406423232778
0,0,3,B,-2.0985071025144455
